id,ad_season,zipcode,suggested_buy_price,suggested_sell_price,profit,road,house_number
984000710,fall,98058,256500.0,282150.0,25650.0,127th Place Southeast,19015
2473251180,fall,98058,242250.0,266475.0,24225.0,140th Avenue Southeast,16501
984220240,fall,98058,284050.0,312455.0,28405.0,Southeast 188th Street,13017
908000260,fall,98058,258400.0,284240.0,25840.0,Southeast 188th Way,14508
8645540320,fall,98058,291650.0,320815.0,29165.0,Pierce Avenue Southeast,1714
522069097,fall,98058,142500.0,156750.0,14250.0,208th Avenue Southeast,20025
2473100090,fall,98058,256500.0,282150.0,25650.0,Southeast 170th Street,13706
1432600100,fall,98058,207100.0,227810.00000000003,20710.00000000003,117th Avenue Southeast,15719
2473410740,fall,98058,299250.0,329175.0,29925.0,Southeast 175th Street,15909
3223069019,fall,98058,284952.5,313447.75,28495.25,Southeast 192nd Street,20434
1423600300,fall,98058,237452.5,261197.75000000003,23745.25000000003,126th Avenue Southeast,16512
8645511350,fall,98058,285000.0,313500.0,28500.0,Index Avenue Southeast,1632
1432400095,fall,98058,166250.0,182875.00000000003,16625.00000000003,124th Avenue Southeast,17046
6806100420,fall,98058,284050.0,312455.0,28405.0,Southeast 153rd Place,14560
1328340380,fall,98058,299250.0,329175.0,29925.0,152nd Place Southeast,17654
2473420170,fall,98058,304000.0,334400.0,30400.0,135th Place Southeast,16903
984100010,fall,98058,285000.0,313500.0,28500.0,Southeast 187th Place,12716
6752300120,fall,98058,245955.0,270550.5,24595.5,148th Avenue Southeast,19723
3423059081,fall,98058,144020.0,158422.0,14402.0,Southeast 192nd Street,13660
6197200021,fall,98058,136800.0,150480.0,13680.0,116th Avenue Southeast,18002
8645500270,fall,98058,233700.0,257070.00000000003,23370.00000000003,16th Avenue Southeast,2720
7229210060,fall,98058,284952.5,313447.75,28495.25,130th Avenue Southeast,17242
2333230060,fall,98058,295450.0,324995.0,29545.0,Southeast 175th Court,12834
2473460860,fall,98058,247000.0,271700.0,24700.0,160th Avenue Southeast,17504
2473381070,fall,98058,285000.0,313500.0,28500.0,128th Place Southeast,16310
8645500370,fall,98058,247000.0,271700.0,24700.0,Ferndale Avenue Southeast,1500
1432900030,fall,98058,213750.0,235125.00000000003,21375.00000000003,Southeast 163rd Street,12740
1432900350,fall,98058,204250.0,224675.00000000003,20425.00000000003,128th Avenue Southeast,16318
7701700040,fall,98058,304000.0,334400.0,30400.0,Southeast 213th Street,18836
2591800530,fall,98058,299250.0,329175.0,29925.0,132nd Place Southeast,18509
984000450,fall,98058,247000.0,271700.0,24700.0,Southeast 188th Place,12710
8155000040,fall,98058,218500.0,240350.00000000003,21850.00000000003,Southeast 200th Street,13920
1432701510,fall,98058,236550.0,260205.00000000003,23655.00000000003,125th Avenue Southeast,16882
2460700650,fall,98058,266000.0,292600.0,26600.0,129th Place Southeast,15706
1432400120,fall,98058,156750.0,172425.0,15675.0,124th Avenue Southeast,17012
3623059027,fall,98058,190000.0,209000.00000000003,19000.00000000003,East Lake Desire Drive Southeast,17829
7937600010,fall,98058,305900.0,336490.0,30590.0,Southeast 176th Street,19435
5104450440,fall,98058,239875.0,263862.5,23987.5,139th Court Southeast,15614
1423900080,fall,98058,247000.0,271700.0,24700.0,Southeast 164th Street,12227
984210220,fall,98058,257925.0,283717.5,25792.5,132nd Place Southeast,18523
5112800210,fall,98058,243152.5,267467.75,24315.25,190th Avenue Southeast,16835
322059161,fall,98058,272650.0,299915.0,27265.0,140th Avenue Southeast,19628
2473371570,fall,98058,297825.0,327607.5,29782.5,157th Place Southeast,16937
1432701230,summer,98058,293550.0,322905.0,29355.0,Southeast 172nd Street,12505
8960000030,summer,98058,204250.0,224675.00000000003,20425.00000000003,125th Avenue Southeast,17229
2473420140,summer,98058,299250.0,329175.0,29925.0,135th Place Southeast,16817
5112800421,summer,98058,214225.0,235647.50000000003,21422.50000000003,Southeast 168th Street,19403
5113200310,summer,98058,256500.0,282150.0,25650.0,188th Avenue Southeast,16104
2473480520,summer,98058,311125.0,342237.5,31112.5,Southeast 174th Street,16232
2538410140,summer,98058,313500.0,344850.0,31350.0,Southeast 188th Place,14725
2473251170,summer,98058,286900.0,315590.0,28690.0,139th Place Southeast,16411
7461420060,summer,98058,251750.0,276925.0,25175.0,147th Avenue Southeast,19719
2333230270,summer,98058,311600.0,342760.0,31160.0,128th Avenue Southeast,17631
2473250850,summer,98058,302575.0,332832.5,30257.5,Southeast Fairwood Boulevard,13616
2817800100,summer,98058,312502.5,343752.75,31250.25,121st Place Southeast,19254
7229000025,summer,98058,285000.0,313500.0,28500.0,129th Avenue Southeast,17237
5126900405,summer,98058,161025.0,177127.5,16102.5,Southeast 6th Street,3624
5104450690,summer,98058,304000.0,334400.0,30400.0,Southeast 158th Street,14068
2473410690,summer,98058,307800.0,338580.0,30780.0,159th Avenue Southeast,17403
1432600415,summer,98058,204250.0,224675.00000000003,20425.00000000003,118th Avenue Southeast,15865
2459950010,summer,98058,245100.0,269610.0,24510.0,Southeast 188th Way,14008
2473000130,summer,98058,285000.0,313500.0,28500.0,Southeast 165th Place,14229
5112800233,summer,98058,274550.0,302005.0,27455.0,Southeast 168th Street,18831
6843000080,summer,98058,272650.0,299915.0,27265.0,Edmonds Way Southeast,1732
2473100010,summer,98058,265050.0,291555.0,26505.0,138th Place Southeast,17036
1328330190,summer,98058,304000.0,334400.0,30400.0,Southeast 178th Place,15500
1328330290,summer,98058,311600.0,342760.0,31160.0,154th Avenue Southeast,17822
1423400005,summer,98058,237452.5,261197.75000000003,23745.25000000003,119th Avenue Southeast,16153
5126900100,summer,98058,142500.0,156750.0,14250.0,Southeast 5th Street,3321
1423800210,summer,98058,218500.0,240350.00000000003,21850.00000000003,Southeast 165th Street,11903
8856890330,summer,98058,285000.0,313500.0,28500.0,Southeast 156th Street,16110
984100340,summer,98058,281200.0,309320.0,28120.0,126th Place Southeast,18601
2323059074,summer,98058,130267.8,143294.58000000002,13026.780000000013,Southeast Jones Road,15416
2473100510,summer,98058,261250.0,287375.0,26125.0,Southeast 173rd Place,13950
1432400570,summer,98058,241300.0,265430.0,24130.0,122nd Avenue Southeast,17017
1328300990,summer,98058,301150.0,331265.0,30115.0,160th Avenue Southeast,17705
2538410260,summer,98058,300200.0,330220.0,30020.0,Southeast 189th Place,14627
2473370890,summer,98058,274550.0,302005.0,27455.0,159th Place Southeast,17002
2473101360,summer,98058,275405.0,302945.5,27540.5,Southeast 171st Place,13634
8645540040,summer,98058,301150.0,331265.0,30115.0,Pierce Avenue Southeast,1611
1432701430,summer,98058,230375.0,253412.50000000003,23037.50000000003,125th Avenue Southeast,16826
1402600040,summer,98058,313500.0,344850.0,31350.0,152nd Avenue Southeast,18235
2473100790,summer,98058,242250.0,266475.0,24225.0,138th Avenue Southeast,17251
2473100330,summer,98058,239875.0,263862.5,23987.5,Southeast 173rd Place,13521
7229100040,summer,98058,285000.0,313500.0,28500.0,128th Avenue Southeast,17021
984000650,summer,98058,285000.0,313500.0,28500.0,127th Place Southeast,18923
1423900580,summer,98058,266000.0,292600.0,26600.0,Southeast 168th Street,12410
1423600020,summer,98058,253650.0,279015.0,25365.0,125th Avenue Southeast,16430
2597670470,summer,98058,313500.0,344850.0,31350.0,133rd Avenue Southeast,19720
1423400225,summer,98058,213750.0,235125.00000000003,21375.00000000003,120th Avenue Southeast,16321
1432700420,summer,98058,237500.0,261250.00000000003,23750.00000000003,Southeast 169th Place,12614
2473250280,summer,98058,251750.0,276925.0,25175.0,135th Avenue Southeast,16215
2223059099,summer,98058,269800.0,296780.0,26980.0,133rd Avenue Southeast,15012
2473380920,summer,98058,196008.75,215609.62500000003,19600.87500000003,130th Avenue Southeast,16350
1423900220,summer,98058,239400.0,263340.0,23940.0,Southeast 165th Street,12224
2473100450,summer,98058,313500.0,344850.0,31350.0,Southeast 173rd Place,13817
984220330,summer,98058,308750.0,339625.0,30875.0,Southeast 188th Place,13019
1328300820,summer,98058,312550.0,343805.0,31255.0,Southeast 176th Place,15931
984100450,summer,98058,280250.0,308275.0,28025.0,Southeast 187th Place,12621
7955080300,summer,98058,256452.5,282097.75,25645.25,138th Avenue Southeast,19613
1431700210,summer,98058,289750.0,318725.0,28975.0,Southeast 158th Street,12641
2473400110,summer,98058,299725.0,329697.5,29972.5,132nd Place Southeast,16529
1432900240,spring,98058,194750.0,214225.00000000003,19475.00000000003,Southeast 164th Street,12759
2460700700,spring,98058,239732.5,263705.75,23973.25,Southeast 158th Place,12902
2473251090,spring,98058,256405.0,282045.5,25640.5,Southeast Fairwood Boulevard,13805
1432400335,spring,98058,273600.0,300960.0,27360.0,123rd Avenue Southeast,16812
2473400340,spring,98058,304000.0,334400.0,30400.0,133rd Place Southeast,16710
1431700370,spring,98058,275500.0,303050.0,27550.0,Southeast 160th Street,12611
9558020890,spring,98058,318202.5,350022.75,31820.25,Woodside Drive Southeast,17055
2473400570,spring,98058,301150.0,331265.0,30115.0,133rd Place Southeast,16703
5126900310,spring,98058,142500.0,156750.0,14250.0,Southeast 6th Street,3506
984220370,spring,98058,265050.0,291555.0,26505.0,Southeast 188th Place,13037
2473381090,spring,98058,256500.0,282150.0,25650.0,128th Place Southeast,16324
2221000070,spring,98058,266000.0,292600.0,26600.0,141st Avenue Southeast,19311
1432400060,spring,98058,218500.0,240350.00000000003,21850.00000000003,124th Avenue Southeast,17018
1423400260,spring,98058,259350.0,285285.0,25935.0,120th Avenue Southeast,16170
1432400490,spring,98058,138320.0,152152.0,13832.0,122nd Avenue Southeast,16836
2823059055,spring,98058,189050.0,207955.00000000003,18905.00000000003,117th Avenue Southeast,17429
2221000100,spring,98058,294500.0,323950.0,29450.0,140th Place Southeast,19313
2473101140,spring,98058,299202.5,329122.75,29920.25,136th Place Southeast,17148
1432701380,spring,98058,249850.0,274835.0,24985.0,127th Avenue Southeast,17105
7932000078,spring,98058,294500.0,323950.0,29450.0,Southeast 197th Place,11643
2473350470,spring,98058,313500.0,344850.0,31350.0,Southeast 163rd Street,14307
2473101190,spring,98058,265952.5,292547.75,26595.25,137th Avenue Southeast,17201
8645501330,spring,98058,242250.0,266475.0,24225.0,Beacon Way Southeast,1632
2473370050,spring,98058,311125.0,342237.5,31112.5,Southeast Fairwood Boulevard,15041
3423059109,spring,98058,258400.0,284240.0,25840.0,140th Avenue Southeast,18002
1432400345,spring,98058,136800.0,150480.0,13680.0,Southeast 168th Street,
8645530010,spring,98058,213750.0,235125.00000000003,21375.00000000003,Southeast 17th Street,3311
3323059027,spring,98058,309700.0,340670.0,30970.0,124th Avenue Southeast,18401
1423800080,spring,98058,213750.0,235125.00000000003,21375.00000000003,120th Avenue Southeast,16403
2473381150,spring,98058,308750.0,339625.0,30875.0,128th Place Southeast,16304
1328330430,spring,98058,284050.0,312455.0,28405.0,156th Avenue Southeast,17636
2223059052,spring,98058,219450.0,241395.00000000003,21945.00000000003,133rd Avenue Southeast,14904
1328300180,spring,98058,306850.0,337535.0,30685.0,161st Avenue Southeast,17814
2473411130,spring,98058,316350.0,347985.0,31635.0,Southeast 172nd Place,16025
1423200110,spring,98058,171000.0,188100.00000000003,17100.00000000003,Southeast 164th Street,11644
1432900150,spring,98058,304000.0,334400.0,30400.0,Southeast 164th Street,12762
5126400150,spring,98058,227952.5,250747.75000000003,22795.25000000003,Southeast 6th Street,3108
8645510230,spring,98058,315400.0,346940.0,31540.0,Southeast 17th Court,3109
4010800110,spring,98058,289845.0,318829.5,28984.5,West Lake Desire Drive Southeast,18437
8645500900,spring,98058,265050.0,291555.0,26505.0,Glenwood Avenue Southeast,1809
2473411240,spring,98058,313452.5,344797.75,31345.25,Southeast 172nd Place,15902
2473420070,spring,98058,277020.0,304722.0,27702.0,135th Place Southeast,16828
2473480350,spring,98058,289750.0,318725.0,28975.0,Southeast 172nd Court,16215
2472950350,spring,98058,296875.0,326562.5,29687.5,146th Avenue Southeast,19235
1423400160,spring,98058,218500.0,240350.00000000003,21850.00000000003,Southeast 161st Street,11915
2472950160,spring,98058,218452.5,240297.75000000003,21845.25000000003,Southeast 195th Place,14609
2473380400,spring,98058,303952.5,334347.75,30395.25,131st Avenue Southeast,16336
1432900310,spring,98058,304000.0,334400.0,30400.0,128th Avenue Southeast,16134
4406000390,spring,98058,242250.0,266475.0,24225.0,142nd Place Southeast,19300
5126900200,spring,98058,154135.6,169549.16000000003,15413.560000000027,Southeast 6th Street,3329
7229100180,spring,98058,287090.0,315799.0,28709.0,130th Avenue Southeast,17025
5126400230,spring,98058,189050.0,207955.00000000003,18905.00000000003,Southeast 6th Street,3113
9558010230,spring,98058,313500.0,344850.0,31350.0,166th Place Southeast,16828
1432400065,spring,98058,179550.0,197505.00000000003,17955.00000000003,124th Avenue Southeast,17026
1328340630,spring,98058,313965.5,345362.05000000005,31396.550000000047,152nd Place Southeast,17809
1328330780,spring,98058,313452.5,344797.75,31345.25,Southeast 179th Street,15509
1328320280,spring,98058,306850.0,337535.0,30685.0,163rd Place Southeast,17517
1423200170,spring,98058,211850.0,233035.00000000003,21185.00000000003,Southeast 163rd Street,11644
1431700280,spring,98058,294500.0,323950.0,29450.0,Southeast 160th Street,12638
5112800190,spring,98058,236550.0,260205.00000000003,23655.00000000003,Southeast 170th Street,18808
984210170,spring,98058,243675.0,268042.5,24367.5,131st Avenue Southeast,18504
4406000050,spring,98058,213750.0,235125.00000000003,21375.00000000003,Southeast 193rd Street,14116
1423910670,spring,98058,289750.0,318725.0,28975.0,126th Place Southeast,16427
5126900321,spring,98058,280250.0,308275.0,28025.0,Olympia Avenue Southeast,530
2473100635,spring,98058,283052.5,311357.75,28305.25,139th Place Southeast,17109
2473480210,spring,98058,290700.0,319770.0,29070.0,Southeast 172nd Place,16084
984200690,spring,98058,284050.0,312455.0,28405.0,Southeast 188th Street,12913
4406000620,spring,98058,220162.5,242178.75000000003,22016.25000000003,Southeast 193rd Street,14117
1432700880,spring,98058,266000.0,292600.0,26600.0,Southeast 171st Place,12741
2472950120,spring,98058,258875.0,284762.5,25887.5,Southeast 195th Place,14608
741500010,spring,98058,280250.0,308275.0,28025.0,121st Place Southeast,18348
2473360060,winter,98058,250325.0,275357.5,25032.5,Southeast 172nd Place,13407
2460700260,winter,98058,285000.0,313500.0,28500.0,129th Place Southeast,15805
1402600570,winter,98058,304000.0,334400.0,30400.0,152nd Avenue Southeast,18325
8645500160,winter,98058,171475.0,188622.50000000003,17147.50000000003,Lake Youngs Court Southeast,2616
4406000560,winter,98058,264575.0,291032.5,26457.5,141st Avenue Southeast,19428
2473372250,winter,98058,296875.0,326562.5,29687.5,155th Place Southeast,16812
8645501091,winter,98058,246952.5,271647.75,24695.25,Ferndale Avenue Southeast,1601
8856890020,winter,98058,251750.0,276925.0,25175.0,Southeast 156th Street,16014
1432400525,winter,98058,185250.0,203775.00000000003,18525.00000000003,121st Avenue Southeast,16820
1423800380,winter,98058,294452.5,323897.75,29445.25,119th Avenue Southeast,16522
2473400290,winter,98058,270750.0,297825.0,27075.0,Southeast 168th Street,13414
2473480780,winter,98058,304000.0,334400.0,30400.0,163rd Place Southeast,17412
2473380010,winter,98058,251750.0,276925.0,25175.0,132nd Place Southeast,16045
984210850,winter,98058,265952.5,292547.75,26595.25,127th Avenue Southeast,18405
1328300040,winter,98058,301625.0,331787.5,30162.5,Southeast 179th Street,
6806100340,winter,98058,275500.0,303050.0,27550.0,Southeast 153rd Place,14590
2459500070,winter,98058,264100.0,290510.0,26410.0,135th Avenue Southeast,19320
1431400070,winter,98058,204250.0,224675.00000000003,20425.00000000003,120th Avenue Southeast,15744
2473101070,winter,98058,299250.0,329175.0,29925.0,Southeast 171st Place,13611
2473440070,winter,98058,256500.0,282150.0,25650.0,Southeast 159th Place,13325
2223059053,winter,98058,218500.0,240350.00000000003,21850.00000000003,135th Avenue Southeast,14807
984200540,winter,98058,275500.0,303050.0,27550.0,Southeast 186th Street,12909
739000035,winter,98058,277371.5,305108.65,27737.150000000023,125th Avenue Southeast,17414
1328340120,winter,98058,299250.0,329175.0,29925.0,Southeast 178th Place,15239
8645500360,winter,98058,187150.0,205865.00000000003,18715.00000000003,Ferndale Avenue Southeast,1502
7461420210,winter,98058,261250.0,287375.0,26125.0,145th Avenue Southeast,19527
6806100250,winter,98058,300675.0,330742.5,30067.5,146th Place Southeast,15416
1423700680,winter,98058,180500.0,198550.00000000003,18050.00000000003,Southeast 164th Street,11811
9378700190,winter,98058,303050.0,333355.0,30305.0,Southeast 180th Place,16101
1433100010,winter,98058,296400.0,326040.0,29640.0,126th Avenue Southeast,16101
984000130,winter,98058,308750.0,339625.0,30875.0,Southeast 190th Place,12735
8960200280,winter,98058,237025.0,260727.50000000003,23702.50000000003,122nd Place Southeast,19650
9189700255,winter,98058,156750.0,172425.0,15675.0,133rd Avenue Southeast,14927
1423910130,winter,98058,209000.0,229900.00000000003,20900.00000000003,Southeast 167th Place,12713
984000410,winter,98058,213750.0,235125.00000000003,21375.00000000003,129th Place Southeast,18821
2473420100,winter,98058,265952.5,292547.75,26595.25,135th Place Southeast,16804
5402100045,winter,98001,182352.0,204234.24000000002,21882.24000000002,D Street Northwest,104
5556800260,winter,98001,220800.0,247296.00000000003,26496.00000000003,40th Avenue South,28856
3750605349,winter,98001,202080.0,226329.60000000003,24249.600000000035,42nd Avenue South,37820
3751600176,winter,98001,188160.0,210739.2,22579.20000000001,51st Avenue South,33918
1311300100,winter,98001,212160.0,237619.2,25459.20000000001,38th Avenue South,29011
7696600020,winter,98001,249600.0,279552.0,29952.0,45th Place South,30047
6181400470,winter,98001,206400.0,231168.00000000003,24768.00000000003,South 332nd Place,4334
6085000130,winter,98001,220800.0,247296.00000000003,26496.00000000003,South 324th Place,5614
1311910300,winter,98001,249600.0,279552.0,29952.0,41st Place South,29665
1311900240,winter,98001,217440.0,243532.80000000002,26092.800000000017,40th Place South,29637
7696610270,winter,98001,228480.0,255897.60000000003,27417.600000000035,South 300th Place,4621
8001100030,winter,98001,245760.0,275251.2,29491.20000000001,South 300th Place,3348
7905400160,winter,98001,237024.0,265466.88,28442.880000000005,South 329th Place,5120
5530000030,winter,98001,223680.0,250521.60000000003,26841.600000000035,51st Avenue South,32837
2730000270,winter,98001,171360.0,191923.2,20563.20000000001,South 349th Street,4831
8856001090,winter,98001,178464.0,199879.68000000002,21415.680000000022,3rd Avenue South,34
7895500550,winter,98001,183214.08,205199.7696,21985.689600000012,43rd Avenue South,29810
302000065,winter,98001,176640.0,197836.80000000002,21196.800000000017,54th Avenue South,30826
1311800220,winter,98001,225552.0,252618.24000000002,27066.24000000002,South 295th Place,4700
3876500290,winter,98001,168000.0,188160.00000000003,20160.00000000003,South 295th Street,3211
1311800130,winter,98001,156000.0,174720.00000000003,18720.00000000003,South 295th Place,4721
3751602249,winter,98001,196800.0,220416.00000000003,23616.00000000003,55th Avenue South,35257
9265410010,winter,98001,203520.0,227942.40000000002,24422.400000000023,Glacier Avenue South,615
3751600430,winter,98001,240000.0,268800.0,28800.0,South 342nd Street,5217
3322049095,winter,98001,230400.0,258048.00000000003,27648.00000000003,Military Road South,
3353401340,winter,98001,191904.0,214932.48,23028.48000000001,2nd Avenue Southwest,221
629650370,winter,98001,240000.0,268800.0,28800.0,6th Avenue Southwest,220
2911000100,winter,98001,235200.0,263424.0,28224.0,Green Acres Place,436
3356402705,winter,98001,207360.0,232243.2,24883.20000000001,Main Street,689
629650380,winter,98001,244800.0,274176.0,29376.0,6th Avenue Southwest,220
1278000210,winter,98001,105600.0,118272.00000000001,12672.000000000015,Sunset Drive,245
1389600040,winter,98001,244800.0,274176.0,29376.0,Elise Court,111
6601200020,winter,98001,225835.2,252935.42400000003,27100.224000000017,Rhubarb Street Southwest,142
8159610060,fall,98001,223680.0,250521.60000000003,26841.600000000035,50th Place South,29017
5066400483,fall,98001,239904.0,268692.48000000004,28788.48000000004,42nd Avenue South,34240
3356404330,fall,98001,197760.0,221491.2,23731.20000000001,Chicago Avenue,541
3874000240,fall,98001,201600.0,225792.00000000003,24192.00000000003,South 286th Street,4003
7967600069,fall,98001,177600.0,198912.00000000003,21312.00000000003,34th Avenue South,28104
5413200140,fall,98001,205008.0,229608.96000000002,24600.96000000002,34th Avenue South,29916
7696600240,fall,98001,158400.0,177408.00000000003,19008.00000000003,45th Place South,30036
2366800055,fall,98001,216000.0,241920.00000000003,25920.00000000003,Eastgate Avenue,111
3356407665,fall,98001,172800.0,193536.00000000003,20736.00000000003,2nd Avenue North,36
3356403820,fall,98001,110400.0,123648.00000000001,13248.000000000015,Main Street,505
5647900930,fall,98001,187200.0,209664.00000000003,22464.00000000003,58th Avenue South,30544
5515600088,fall,98001,187027.2,209470.46400000004,22443.264000000025,South 316th Street,3425
5556900080,fall,98001,162240.0,181708.80000000002,19468.800000000017,35th Place South,29109
2214800630,fall,98001,230352.0,257994.24000000002,27642.24000000002,South 292nd Place,6012
4031700210,fall,98001,211200.0,236544.00000000003,25344.00000000003,South 345th Street,3910
2616700450,fall,98001,238080.0,266649.60000000003,28569.600000000035,South 301st Drive,4534
5066400564,fall,98001,191163.84,214103.5008,22939.660800000012,South 342nd Street,4639
3750603940,fall,98001,230400.0,258048.00000000003,27648.00000000003,43rd Avenue South,37637
2048000330,fall,98001,205440.0,230092.80000000002,24652.800000000017,South 301st Place,3347
1311800560,fall,98001,200640.0,224716.80000000002,24076.800000000017,South 296th Place,4528
3751601171,fall,98001,220320.0,246758.40000000002,26438.400000000023,53rd Avenue South,34837
3750600566,fall,98001,191952.0,214986.24000000002,23034.24000000002,Military Road South,36404
304100070,fall,98001,201600.0,225792.00000000003,24192.00000000003,South 294th Place,5701
1311400350,fall,98001,225600.0,252672.00000000003,27072.00000000003,South 290th Street,4206
3751600146,fall,98001,159360.0,178483.2,19123.20000000001,South 340th Street,5402
5515600087,fall,98001,206400.0,231168.00000000003,24768.00000000003,South 316th Street,3249
1021049057,fall,98001,198720.0,222566.40000000002,23846.400000000023,South 312th Street,3855
8159610150,fall,98001,225552.0,252618.24000000002,27066.24000000002,South 290th Place,4926
3329500730,fall,98001,211200.0,236544.00000000003,25344.00000000003,South 297th Place,5115
3353400840,fall,98001,220800.0,247296.00000000003,26496.00000000003,2nd Avenue Southwest,122
3356403304,fall,98001,147840.0,165580.80000000002,17740.800000000017,Broadway Boulevard,304
3356403140,fall,98001,216000.0,241920.00000000003,25920.00000000003,7th Avenue North,336
321049193,fall,98001,206400.0,231168.00000000003,24768.00000000003,South 290th Street,3385
7696500280,fall,98001,175200.0,196224.00000000003,21024.00000000003,47th Place South,29806
6143000020,fall,98001,168000.0,188160.00000000003,20160.00000000003,South 326th Place,3924
3356402232,fall,98001,172704.0,193428.48,20724.48000000001,7th Avenue North,327
9265410090,fall,98001,153600.0,172032.00000000003,18432.00000000003,Chinook Avenue South,629
2154900040,fall,98001,186480.0,208857.6,22377.600000000006,Butte Place,305
8856003839,fall,98001,206400.0,231168.00000000003,24768.00000000003,3rd Avenue Northwest,224
3353400435,summer,98001,220800.0,247296.00000000003,26496.00000000003,3rd Avenue Southwest,123
3353401710,summer,98001,218832.0,245091.84000000003,26259.840000000026,5th Avenue Southwest,200
8159610030,summer,98001,188160.0,210739.2,22579.20000000001,51st Avenue South,28970
7967200060,summer,98001,233280.0,261273.60000000003,27993.600000000035,42nd Place South,27220
3329530200,summer,98001,196800.0,220416.00000000003,23616.00000000003,57th Place South,30127
5462100240,summer,98001,188640.0,211276.80000000002,22636.800000000017,49th Avenue South,28430
8856004730,summer,98001,191952.0,214986.24000000002,23034.24000000002,Milwaukee Boulevard South,119
3353400860,summer,98001,239904.0,268692.48000000004,28788.48000000004,Milwaukee Boulevard South,117
3751600030,summer,98001,96000.0,107520.00000000001,11520.000000000015,53rd Avenue South,33707
3751602329,summer,98001,206880.0,231705.60000000003,24825.600000000035,56th Avenue South,35227
8856004400,summer,98001,225600.0,252672.00000000003,27072.00000000003,Tacoma Boulevard,321
304100090,summer,98001,206400.0,231168.00000000003,24768.00000000003,South 294th Place,5719
1311500020,summer,98001,190080.0,212889.6,22809.600000000006,South 294th Street,4114
9262800294,summer,98001,249600.0,279552.0,29952.0,57th Avenue South,32708
321049090,summer,98001,243840.0,273100.80000000005,29260.800000000047,34th Avenue South,28830
3329530480,summer,98001,231360.0,259123.2,27763.20000000001,58th Place South,30027
1311400120,summer,98001,153600.0,172032.00000000003,18432.00000000003,South 290th Street,4233
2214800110,summer,98001,249504.0,279444.48000000004,29940.48000000004,63rd Court South,29513
4463400195,summer,98001,163200.0,182784.00000000003,19584.00000000003,Clay Street Northwest,201
302000375,summer,98001,162336.0,181816.32,19480.320000000007,54th Avenue South,31405
7982600030,summer,98001,210240.0,235468.80000000002,25228.800000000017,1st Avenue East,102
2730000070,summer,98001,216000.0,241920.00000000003,25920.00000000003,South 349th Street,4640
3750605247,summer,98001,244800.0,274176.0,29376.0,43rd Avenue South,37837
9262800002,summer,98001,222720.0,249446.40000000002,26726.400000000023,51st Avenue South,31620
4031000520,summer,98001,110400.0,123648.00000000001,13248.000000000015,40th Avenue South,34215
8856004582,summer,98001,190080.0,212889.6,22809.600000000006,3rd Place South,313
3750603492,summer,98001,177600.0,198912.00000000003,21312.00000000003,38th Avenue South,37454
3353400120,summer,98001,167040.0,187084.80000000002,20044.800000000017,5th Avenue Southwest,102 1/2
7905400040,summer,98001,197760.0,221491.2,23731.20000000001,South 329th Place,5121
9265400210,summer,98001,217920.0,244070.40000000002,26150.400000000023,Yakima Avenue South,625
3599600150,summer,98001,192960.0,216115.2,23155.20000000001,Butte Avenue Southeast,320
2482500040,summer,98001,191904.0,214932.48,23028.48000000001,Military Road South,30652
4013800206,summer,98001,191040.0,213964.80000000002,22924.800000000017,38th Avenue South,31048
2154900330,summer,98001,224640.0,251596.80000000002,26956.800000000017,Hawthorne Avenue,337
8001210120,summer,98001,225120.0,252134.40000000002,27014.400000000023,South 288th Place,4639
3422049158,summer,98001,236160.0,264499.2,28339.20000000001,South 280th Street,4251
3750603685,summer,98001,240000.0,268800.0,28800.0,39th Avenue South,37621
6084600420,summer,98001,235200.0,263424.0,28224.0,47th Avenue South,30865
2895550190,summer,98001,235200.0,263424.0,28224.0,South 303rd Place,5166
9543000896,summer,98001,227520.0,254822.40000000002,27302.400000000023,4th Avenue South,408
6306100080,summer,98001,225552.0,252618.24000000002,27066.24000000002,Alder Lane South,107
1311200380,summer,98001,201600.0,225792.00000000003,24192.00000000003,43rd Avenue South,29102
4031000250,summer,98001,144000.0,161280.00000000003,17280.00000000003,39th Avenue South,34025
3354400545,summer,98001,182400.0,204288.00000000003,21888.00000000003,3rd Avenue Southeast,401
3750606890,summer,98001,211200.0,236544.00000000003,25344.00000000003,45th Avenue South,38209
6084600330,summer,98001,249600.0,279552.0,29952.0,South 308th Street,4400
3751604653,summer,98001,196800.0,220416.00000000003,23616.00000000003,57th Avenue South,36205
3356403400,summer,98001,152640.0,170956.80000000002,18316.800000000017,Celery Avenue,615
3356402702,summer,98001,206400.0,231168.00000000003,24768.00000000003,Main Street,677
6181410950,summer,98001,244752.0,274122.24000000005,29370.24000000005,41st Place South,33068
3353401070,summer,98001,249600.0,279552.0,29952.0,2nd Place Southwest,122
9262800171,spring,98001,241920.0,270950.4,29030.400000000023,South 324th Street,5124
1311100520,spring,98001,240000.0,268800.0,28800.0,35th Avenue South,29314
3356406510,spring,98001,188582.4,211212.288,22629.888000000006,2nd Avenue North,310
3354400060,spring,98001,228480.0,255897.60000000003,27417.600000000035,1st Avenue East,759
128500260,spring,98001,251520.0,281702.4,30182.400000000023,Pullman Avenue,436
303000445,spring,98001,168000.0,188160.00000000003,20160.00000000003,55th Avenue South,30567
1687000200,spring,98001,248640.0,278476.80000000005,29836.800000000047,41st Place South,35063
2721049059,spring,98001,216000.0,241920.00000000003,25920.00000000003,34th Avenue South,36721
